plate_index,well_index,row,column,nuclei_n,nuclei_area,nuclei_round,nuclei_mean_edu,nuclei_H2AX_spots_per_nucleus,nuclei_mean_edu_pos,spots_edu_pos_n,spots_edu_pos_median_ratio
HTIF00303,A1,1,1,329,307.468988517,0.920112132507,71.1618816202,51.1276595745,0.237082066869,4787,0.93216168717
HTIF00303,A2,1,2,107,382.652502596,0.84325007898,24.6563592662,42.214953271,0.018691588785,144,0.9374257132120001
HTIF00303,A3,1,3,200,316.155811111,0.878064663268,73.8814380556,45.97,0.28,3365,0.964285714286
HTIF00303,A4,1,4,102,330.657336601,0.860177818826,55.7006622056,45.7156862745,0.196078431373,1036,0.9680140451029999
HTIF00303,A5,1,5,239,333.325786843,0.885449617179,89.600580142,45.6150627615,0.359832635983,4657,0.975797219951
HTIF00303,A6,1,6,140,309.086246032,0.852214342189,39.5518731366,40.3214285714,0.0785714285714,552,1.013955704
HTIF00303,A7,1,7,284,304.031066119,0.905334025423,98.840816284,49.7922535211,0.31338028169,5002,0.9471125639749999
HTIF00303,A8,1,8,52,377.616597222,0.816783636774,27.5408164003,46.9423076923,0,0,NA
HTIF00303,A9,1,9,295,257.347853107,0.923567536908,39.4631121669,46.1152542373,0.0542372881356,879,0.9111907606530001
HTIF00303,A10,1,10,95,374.291020468,0.84309118508,38.4315684941,52.4526315789,0.0736842105263,304,0.930886312802
HTIF00303,A11,1,11,223,262.780264076,0.891319042257,36.2102084805,40.9506726457,0.085201793722,1051,0.956119162641
HTIF00303,A12,1,12,96,275.031362847,0.811285953285,24.3082727108,35.8645833333,0,0,NA
HTIF00303,A13,1,13,196,347.100276361,0.886684524297,75.5681818695,63.5969387755,0.30612244898,4384,0.9556749759780001
HTIF00303,A14,1,14,259,339.873065208,0.863993727395,50.058268847,57.9266409266,0.146718146718,2858,0.9548913485800001
HTIF00303,A15,1,15,223,309.331259342,0.874673648096,66.037743935,48.7264573991,0.260089686099,3110,0.979325615859
HTIF00303,A16,1,16,334,291.11571191,0.895046281819,111.167819879,50.0299401198,0.389221556886,7639,0.9504972375690002
HTIF00303,A17,1,17,370,278.037987988,0.920217806834,112.769559735,49.0567567568,0.354054054054,7357,0.9228130360210001
HTIF00303,A18,1,18,121,344.179207989,0.821959789093,26.7074635565,41.2396694215,0.0247933884298,171,1.02202643172
HTIF00303,A19,1,19,253,322.963119236,0.899426109746,77.3873423947,49.4743083004,0.328063241107,4522,0.975308298944
HTIF00303,A20,1,20,84,261.922615741,0.83242841464,25.3330212151,33.1428571429,0,0,NA
HTIF00303,A21,1,21,282,296.406889283,0.915765567079,70.6744052792,54.1453900709,0.280141843972,5502,0.9468156427030001
HTIF00303,A22,1,22,319,304.873704284,0.850127911097,39.6750646872,44.3479623824,0.103448275862,1999,0.9822747415069999
HTIF00303,A23,1,23,335,307.441548922,0.88916518487,104.823447169,47.2208955224,0.35223880597,6792,0.9536347122670001
HTIF00303,A24,1,24,479,299.506535607,0.909766590787,109.193477399,51.1503131524,0.419624217119,12397,0.9433106575960001
HTIF00303,B1,2,1,386,296.491260075,0.89872112709,114.080656916,57.5207253886,0.401554404145,10567,0.95847362514
HTIF00303,B2,2,2,254,376.025369641,0.874087138514,120.77110823700001,63.3897637795,0.409448818898,7149,0.970199031737
HTIF00303,B3,2,3,189,242.667755732,0.859754244046,92.4703059439,42.4603174603,0.359788359788,3448,0.968792957813
HTIF00303,B4,2,4,213,332.433887585,0.840377155156,71.8863194108,56.558685446,0.305164319249,4066,0.9651501110219999
HTIF00303,B5,2,5,300,284.948239815,0.878063816113,85.6790019734,47.0133333333,0.356666666667,5871,0.959223300971
HTIF00303,B6,2,6,261,288.913018306,0.87856496598,61.508899119,43.091954023,0.245210727969,3486,0.9672527690269997
HTIF00303,B7,2,7,302,281.648324135,0.888605728612,66.9710193865,51.178807947,0.264900662252,5073,0.9665375132089999
HTIF00303,B8,2,8,211,352.59883228,0.874557552088,69.0583819516,66.1232227488,0.255924170616,3727,0.978546712803
HTIF00303,B9,2,9,389,323.441670951,0.865024735844,73.3783190992,57.7300771208,0.295629820051,8684,0.960794757907
HTIF00303,B10,2,10,286,289.292020202,0.896170688419,74.5923563669,56.027972028,0.300699300699,5864,0.9601815602139999
HTIF00303,B11,2,11,197,328.981185843,0.89898573252,91.7093171319,64.269035533,0.380710659898,5034,0.9801528679909999
HTIF00303,B12,2,12,211,296.888013428,0.868784213579,70.4238529543,54.4597156398,0.241706161137,3237,0.9905660377359998
HTIF00303,B13,2,13,173,300.142697495,0.871619183469,86.9248469471,55.1907514451,0.335260115607,3522,0.9625405840249999
HTIF00303,B14,2,14,271,301.944761173,0.898207250943,85.9363866331,54.0258302583,0.339483394834,5456,0.961221440594
HTIF00303,B15,2,15,144,339.261957948,0.865251684105,39.4895160533,61.2916666667,0.0902777777778,869,0.95498392283
HTIF00303,B16,2,16,287,306.03524971,0.879998209727,95.0818858343,47.9895470383,0.355400696864,5224,0.9569467535450001
HTIF00303,B17,2,17,305,315.516535519,0.901804605099,57.1613640563,53.0098360656,0.222950819672,4104,0.9733325622899999
HTIF00303,B18,2,18,254,355.136015967,0.875113393277,43.4347576071,50.9606299213,0.0944881889764,1465,0.971428571429
HTIF00303,B19,2,19,261,364.936398467,0.883835696715,78.2604612873,59.5325670498,0.348659003831,6233,0.9587020648969999
HTIF00303,B20,2,20,342,302.048242365,0.887079084548,69.3041328406,54.4269005848,0.286549707602,6862,0.946619120904
HTIF00303,B21,2,21,303,319.50110011,0.871794858567,63.4393043425,58.2409240924,0.250825082508,5304,0.9501468121310002
HTIF00303,B22,2,22,198,360.598296857,0.877530673099,65.2428809171,52.2272727273,0.287878787879,3056,0.946454599439
HTIF00303,B23,2,23,15,286.514462963,0.827522733049,46.2132233756,29.0666666667,0.133333333333,0,NA
HTIF00303,B24,2,24,449,288.734262559,0.900611824789,80.9162026424,43.4721603563,0.309576837416,6978,0.9396953815740001
HTIF00303,C1,3,1,331,297.925187143,0.92121933035,159.327400822,55.6465256798,0.383685800604,8048,0.9661501269989999
HTIF00303,C2,3,2,320,306.203500868,0.904722506256,149.484958056,56.103125,0.41875,8498,0.9564978428190001
HTIF00303,C3,3,3,173,329.90113359,0.886908268386,89.4761483269,56.6300578035,0.28323699422,2970,0.9155005249289999
HTIF00303,C4,3,4,70,335.278563492,0.860593783557,68.9911771178,37.8428571429,0.185714285714,510,0.953595950791
HTIF00303,C5,3,5,145,285.601258621,0.889792743941,117.347232718,43.6827586207,0.441379310345,2999,0.943252849614
HTIF00303,C6,3,6,71,348.040160407,0.83501005064,38.8410457712,49.7323943662,0.0704225352113,227,0.9439024390240001
HTIF00303,C7,3,7,218,329.605773445,0.91065230274,155.240475863,53.7293577982,0.440366972477,5978,0.9508895330910001
HTIF00303,C8,3,8,147,355.857411187,0.888163484294,46.8455562116,57.7959183673,0.108843537415,977,0.953525641026
HTIF00303,C9,3,9,187,234.330600119,0.866289533742,70.6613817816,36.7272727273,0.245989304813,2085,0.972823946436
HTIF00303,C10,3,10,294,297.826732804,0.888181552156,82.0965927894,33.7380952381,0.319727891156,3868,0.9572444463230002
HTIF00303,C11,3,11,209,323.538415736,0.888043430865,106.134224048,53.3205741627,0.373205741627,4536,0.9523522957299999
HTIF00303,C12,3,12,251,290.618467242,0.907464585766,119.673030584,44.4262948207,0.430278884462,5212,0.9450033093019999
HTIF00303,C13,3,13,136,353.743302696,0.874117258726,77.1080618808,49.4264705882,0.272058823529,1998,0.95558972789
HTIF00303,C14,3,14,280,318.806260913,0.883203968269,84.6593760158,44.8607142857,0.35,4958,0.9684153193439999
HTIF00303,C15,3,15,246,307.423327687,0.888829594962,123.42745473,46.1422764228,0.365853658537,4908,0.972728962968
HTIF00303,C16,3,16,292,288.299498668,0.89254555412,82.7091910335,49.3253424658,0.284246575342,4643,0.959118799438
HTIF00303,C17,3,17,303,251.844394939,0.896816678727,72.8613867927,43.4092409241,0.254125412541,4214,0.9339093527360001
HTIF00303,C18,3,18,305,305.231546448,0.908867083238,166.825898763,53.7278688525,0.445901639344,7780,0.9428978341070001
HTIF00303,C19,3,19,222,300.536218719,0.889984963011,95.3478821944,39.3603603604,0.391891891892,3921,0.926198527949
HTIF00303,C20,3,20,251,336.199839531,0.862391212935,101.140593227,59.3984063745,0.322709163347,5256,0.9599116564400002
HTIF00303,C21,3,21,400,304.952988889,0.891772768625,148.305086478,57.84,0.4675,12406,0.9538972675340002
HTIF00303,C22,3,22,377,296.643314176,0.908439328171,99.5328096678,45.1140583554,0.307692307692,6101,0.934730538922
HTIF00303,C23,3,23,359,310.04974853,0.883295442527,117.627877189,51.5543175487,0.41504178273,8760,0.9551465362290001
HTIF00303,C24,3,24,426,284.94208855,0.90544852829,103.066078185,46.382629108,0.392018779343,8887,0.9526847421580001
HTIF00303,D1,4,1,186,295.595285245,0.88784874996,98.9001402629,52.3387096774,0.322580645161,3724,0.9734413147319999
HTIF00303,D2,4,2,237,299.465939991,0.901934632414,108.086800754,57.5274261603,0.409282700422,6520,0.977269608171
HTIF00303,D3,4,3,189,302.506771017,0.878277186721,100.483559588,54.3174603175,0.380952380952,4223,0.985452942473
HTIF00303,D4,4,4,194,311.944381443,0.86690729246,37.2484154297,49.6030927835,0.0979381443299,1240,0.9616570236180001
HTIF00303,D5,4,5,204,306.396953976,0.884023381696,74.937934649,46.2794117647,0.289215686275,2973,0.9607763849579999
HTIF00303,D6,4,6,333,292.203227394,0.884532523818,75.2043558065,54.8468468468,0.285285285285,6358,0.9708823103149999
HTIF00303,D7,4,7,281,299.930561487,0.904435691801,76.7091176562,56.8505338078,0.309608540925,6140,0.954492393476
HTIF00303,D8,4,8,138,255.202926731,0.833539976513,40.5687264225,29.8550724638,0.108695652174,664,0.9814841497779998
HTIF00303,D9,4,9,542,267.38845326,0.883078053036,83.0967001023,41.2878228782,0.332103321033,9143,0.9527445315720001
HTIF00303,D10,4,10,211,309.241744339,0.886020327628,76.3703897131,49.6682464455,0.36018957346,4111,0.9592603293849999
HTIF00303,D11,4,11,283,295.103891834,0.899454340264,84.6055542881,45.1660777385,0.356890459364,5040,0.9585982778790001
HTIF00303,D12,4,12,290,292.116823755,0.890885179379,96.6043468093,48.2103448276,0.4,6759,0.9647326507389999
HTIF00303,D13,4,13,328,302.937366192,0.875243813187,84.2949338745,43.6829268293,0.365853658537,6619,0.948127925117
HTIF00303,D14,4,14,219,317.930499746,0.88803566485,107.001528798,49.9086757991,0.397260273973,5008,0.9544020526760001
HTIF00303,D15,4,15,241,318.404298064,0.898915117099,70.3327439966,52.6514522822,0.265560165975,3765,0.97813308253
HTIF00303,D16,4,16,271,310.23695162,0.866583484641,78.725158743,43.4317343173,0.357933579336,4668,0.951889908927
HTIF00303,D17,4,17,475,290.538969006,0.887297082307,88.7352150821,57.1368421053,0.345263157895,10709,0.955717488789
HTIF00303,D18,4,18,301,328.07803433,0.89697405915,82.2860849642,58.853820598,0.305647840532,5895,0.9736091298149999
HTIF00303,D19,4,19,278,275.99365008,0.879217190808,77.7438704698,43.4568345324,0.330935251799,4530,0.957117527379
HTIF00303,D20,4,20,457,293.02547593,0.876160911529,68.6764283826,41.9934354486,0.291028446389,6353,0.956966963306
HTIF00303,D21,4,21,422,289.46411664,0.880043763991,88.9890740929,51.4786729858,0.362559241706,9183,0.947354064375
HTIF00303,D22,4,22,315,350.300934744,0.874693192958,65.9883999554,50.7904761905,0.244444444444,4421,0.949324861001
HTIF00303,D23,4,23,24,223.799814815,0.813990338102,41.8477663488,25.75,0.0833333333333,58,1.04476094247
HTIF00303,D24,4,24,466,294.670076299,0.897624023971,86.6783161433,49.4334763948,0.309012875536,8550,0.935209901829
HTIF00303,E1,5,1,197,337.867268754,0.894441454882,65.9176135013,59.4314720812,0.228426395939,3040,0.969075474895
HTIF00303,E2,5,2,137,299.982195864,0.874631441432,65.7797066761,49.0875912409,0.197080291971,1447,0.9715475364330001
HTIF00303,E3,5,3,213,275.270320814,0.892901937535,108.096561904,41.4600938967,0.347417840376,3654,0.933443409301
HTIF00303,E4,5,4,227,344.074859276,0.89672884957,68.8312971347,50.9911894273,0.259911894273,3624,0.966759548245
HTIF00303,E5,5,5,289,310.724628028,0.87753442813,110.822785733,56.2006920415,0.387543252595,7299,0.95003301783
HTIF00303,E6,5,6,141,302.226668637,0.845349145643,69.5718697014,50.1914893617,0.283687943262,2377,0.951520131471
HTIF00303,E7,5,7,198,335.838895903,0.864665729488,83.644441337,51.5505050505,0.287878787879,3172,0.9766890414680001
HTIF00303,E8,5,8,253,288.238703338,0.882480411334,63.1757207185,44.5177865613,0.237154150198,3103,0.9474245115450001
HTIF00303,E9,5,9,270,244.559691358,0.8809308902,85.729035965,38.4259259259,0.311111111111,3948,0.9557464729080002
HTIF00303,E10,5,10,132,355.79799032,0.859143409716,48.8039538683,54.0454545455,0.151515151515,1221,0.9356725146200001
HTIF00303,E11,5,11,164,355.314771341,0.8733020368,54.9639407436,54.4390243902,0.207317073171,2419,0.9595015576320001
HTIF00303,E12,5,12,361,278.268331025,0.90801520657300006,99.5863966456,50.3545706371,0.368421052632,7858,0.951763661369
HTIF00303,E13,5,13,316,300.542790084,0.895633392716,88.6354470991,48.503164557,0.360759493671,6530,0.9577464788730001
HTIF00303,E14,5,14,184,355.89986564,0.877828721164,46.3505746988,54.9836956522,0.141304347826,1559,0.956323742496
HTIF00303,E15,5,15,181,342.487733272,0.861254438409,49.7009881671,49.7071823204,0.14364640884,1293,0.981443298969
HTIF00303,E16,5,16,277,336.404058363,0.886766679155,83.3081194066,48.4440433213,0.382671480144,5580,0.9736526877559999
HTIF00303,E17,5,17,395,293.94566948,0.895575570899,69.3873119023,48.1037974684,0.253164556962,5414,0.938914424202
HTIF00303,E18,5,18,228,295.85068348,0.895534220596,79.6534447769,53.6929824561,0.280701754386,3774,0.972340539029
HTIF00303,E19,5,19,187,306.406639929,0.90335188831,65.7343763084,53.807486631,0.256684491979,2974,0.966937277764
HTIF00303,E20,5,20,226,364.17962881,0.861313383819,44.6913461992,47.1991150442,0.0796460176991,764,1.0320409964800001
HTIF00303,E21,5,21,260,313.117458333,0.846708098522,66.4615642232,53.3615384615,0.246153846154,3880,0.960523810147
HTIF00303,E22,5,22,302,325.344119757,0.909260825551,105.63191442,54.8741721854,0.473509933775,8510,0.945207885387
HTIF00303,E23,5,23,316,322.23364891,0.877230535921,108.155902291,53.25,0.401898734177,8024,0.9586581039440001
HTIF00303,E24,5,24,430,296.341609173,0.9031701243,95.1023870529,46.8186046512,0.341860465116,7847,0.936196319018
HTIF00303,F1,6,1,171,299.899779077,0.906679355392,108.422985055,56.8771929825,0.327485380117,3450,0.9609064416069999
HTIF00303,F2,6,2,252,310.719130291,0.906904684367,95.5085155612,55.6944444444,0.376984126984,5730,0.954006652796
HTIF00303,F3,6,3,322,349.177734645,0.856195206359,77.006027156,49.6366459627,0.285714285714,5268,0.9548530430880001
HTIF00303,F4,6,4,226,272.851289331,0.88151394299,87.6114697774,49.4557522124,0.340707964602,4550,0.9580709725090002
HTIF00303,F5,6,5,281,307.63379399,0.882629124798,64.3268788005,47.5444839858,0.245551601423,4131,0.9498189342990001
HTIF00303,F6,6,6,134,383.157052239,0.862068567139,42.9444508482,55.7985074627,0.111940298507,863,1.0111345169999997
HTIF00303,F7,6,7,266,340.013140142,0.873799007284,62.0080975567,50.9360902256,0.218045112782,3442,0.9529917027550001
HTIF00303,F8,6,8,229,352.662041485,0.877091493186,78.8957389536,55.807860262,0.353711790393,4949,0.950218340611
HTIF00303,F9,6,9,532,270.160336257,0.873122252201,73.6685118839,49.6334586466,0.28007518797,9250,0.937669160019
HTIF00303,F10,6,10,231,301.179500962,0.889052915431,77.7561161825,48.6277056277,0.311688311688,3902,0.966839548627
HTIF00303,F11,6,11,289,274.233200692,0.911795366245,86.477176788,50.0311418685,0.325259515571,5412,0.9703918848619999
HTIF00303,F12,6,12,170,320.899243464,0.866377267322,87.930043247,54.8294117647,0.382352941176,3882,0.9777191810989999
HTIF00303,F13,6,13,384,272.174842303,0.89476121739,128.444879779,45.3619791667,0.4609375,9374,0.9555326236480001
HTIF00303,F14,6,14,325,249.460033333,0.901828182207,95.9295385457,47.3107692308,0.36,6336,0.980081642101
HTIF00303,F15,6,15,147,338.924198791,0.890873603814,43.6262013295,62.4149659864,0.115646258503,1261,0.947368421053
HTIF00303,F16,6,16,277,307.382223225,0.897254905576,97.3250780271,54.9133574007,0.37906137184100003,7202,0.9475170998139999
HTIF00303,F17,6,17,317,304.510840343,0.893477606903,67.5597089484,43.2239747634,0.261829652997,3921,0.9477459016390002
HTIF00303,F18,6,18,336,310.262539683,0.866334368617,106.790472355,44.1428571429,0.422619047619,7906,0.957329400827
HTIF00303,F19,6,19,238,328.087424136,0.857612050683,51.6226638658,53.0168067227,0.18487394958,2558,0.9664102269919999
HTIF00303,F20,6,20,303,294.107099377,0.895982046621,96.2550734154,47.2145214521,0.336633663366,5965,0.9715359828139999
HTIF00303,F21,6,21,298,263.32540921,0.904556889987,171.254686643,42.4765100671,0.577181208054,7756,0.953584322475
HTIF00303,F22,6,22,269,315.117462825,0.90899524499,77.4890790517,60.9330855019,0.275092936803,4897,0.967935871743
HTIF00303,F23,6,23,15,342.850925926,0.869933426789,56.794520061,50,0.266666666667,319,1.0204778157
HTIF00303,F24,6,24,414,298.827809313,0.892892424574,97.5910501692,42.961352657,0.340579710145,7370,0.9382040807509999
HTIF00303,G1,7,1,238,338.173773343,0.890348763619,92.2499105147,51.1848739496,0.357142857143,5171,0.972079353417
HTIF00303,G2,7,2,263,275.982461977,0.909069435339,117.530908943,37.4828897338,0.441064638783,5043,0.9536254448400001
HTIF00303,G3,7,3,223,295.033413054,0.887174129387,119.346164728,48.8071748879,0.313901345291,4114,0.952279288709
HTIF00303,G4,7,4,154,266.417952742,0.902903191415,70.7149793755,47.2077922078,0.285714285714,2383,0.962063492063
HTIF00303,G5,7,5,213,338.812822118,0.880922965149,91.6404564521,45.779342723,0.384976525822,3976,0.949050745661
HTIF00303,G6,7,6,159,319.475840321,0.872708422749,90.4872280772,52.9182389937,0.37106918239,3471,0.963574756459
HTIF00303,G7,7,7,317,314.393904662,0.90007921862,108.206009263,57.4195583596,0.388012618297,7755,0.9539161392409999
HTIF00303,G8,7,8,302,275.264190581,0.886673756434,82.8848382325,50.4105960265,0.317880794702,5937,0.9548620785730001
HTIF00303,G9,7,9,142,205.678157277,0.831974875825,33.2176689018,13.676056338,0.0422535211268,203,1.00154730327
HTIF00303,G10,7,10,132,472.491210017,0.859887492752,41.5186531125,62.2045454545,0.0530303030303,469,1.02822982398
HTIF00303,G11,7,11,182,337.719880952,0.871994411549,95.5896511355,62.0989010989,0.445054945055,5441,0.9788135593219999
HTIF00303,G12,7,12,271,336.82846761,0.881953613375,73.9592886972,56.7343173432,0.29889298893,4936,0.977977548259
HTIF00303,G13,7,13,320,283.784888021,0.898835221966,95.2541201871,43.690625,0.359375,6080,0.9427584295930002
HTIF00303,G14,7,14,213,311.204860459,0.886775687034,64.098841842,47.5774647887,0.230046948357,2621,0.9641116526360001
HTIF00303,G15,7,15,235,304.532406619,0.866956863153,90.7913450558,46.4638297872,0.340425531915,4170,0.952697583706
HTIF00303,G16,7,16,45,312.858641975,0.852635158969,32.8209794016,54.3777777778,0,0,NA
HTIF00303,G17,7,17,456,277.28364096,0.899325297883,94.7532614926,48.4539473684,0.322368421053,8697,0.943990929705
HTIF00303,G18,7,18,49,323.323633787,0.849553813505,36.1170536938,41.4897959184,0.0408163265306,109,1.0231862378499998
HTIF00303,G19,7,19,250,327.66565,0.900558447552,73.6690853199,54.996,0.28,4511,0.9607686148919999
HTIF00303,G20,7,20,229,338.687561863,0.910327782923,137.213516045,60.4672489083,0.502183406114,7323,0.9678298800440001
HTIF00303,G21,7,21,311,345.476695248,0.879440805289,90.5368715198,49.5305466238,0.295819935691,5272,0.945625188924
HTIF00303,G22,7,22,216,285.257699331,0.893012555613,54.8227775405,50.6990740741,0.199074074074,2298,1.0214112365999999
HTIF00303,G23,7,23,429,299.297205387,0.861120609819,96.2206449372,51.4358974359,0.379953379953,9758,0.9619792166600002
HTIF00303,G24,7,24,521,281.104054169,0.89213945342,115.603608017,46.7696737044,0.380038387716,11395,0.9445606694559999
HTIF00303,H1,8,1,197,312.654527637,0.878228976959,59.8475688667,50.8629441624,0.197969543147,1792,0.9655416395580001
HTIF00303,H2,8,2,236,293.00931968,0.873659317116,89.9775507697,34.9279661017,0.343220338983,3256,0.9592798989550001
HTIF00303,H3,8,3,183,344.200258045,0.862981137138,62.4075183223,56.3387978142,0.218579234973,2366,0.9893225290589999
HTIF00303,H4,8,4,230,315.356041063,0.883831271167,68.7117202943,46.852173913,0.308695652174,3661,0.9669421487599998
HTIF00303,H5,8,5,253,280.37077733900003,0.895545500662,87.2713111086,43.3517786561,0.320158102767,4088,0.9613418846980001
HTIF00303,H6,8,6,286,314.689785354,0.872602203039,64.1065164702,54.7867132867,0.27972027972,5129,0.9654681381269998
HTIF00303,H7,8,7,261,277.814704129,0.868401951846,79.9011822687,44.4214559387,0.32183908046,4577,0.958319765549
HTIF00303,H8,8,8,242,292.892984389,0.869327938337,66.9995698428,44.3925619835,0.231404958678,2815,0.9504764654919999
HTIF00303,H9,8,9,367,306.759687405,0.881454721126,77.9363871906,42.5613079019,0.32970027248,6198,0.952281932811
HTIF00303,H10,8,10,281,319.596608343,0.866282389764,60.7990149274,40.871886121,0.20640569395,2761,0.942832014072
HTIF00303,H11,8,11,272,264.65638174,0.893887366115,133.275967389,38.3382352941,0.323529411765,4092,0.9506930451580001
HTIF00303,H12,8,12,208,323.241388889,0.887629801618,86.465684429,45.5384615385,0.346153846154,3813,0.9528422125920002
HTIF00303,H13,8,13,253,307.177539526,0.898555332916,98.5079028813,42.0948616601,0.430830039526,5392,0.953987959267
HTIF00303,H14,8,14,279,327.808176025,0.884078053289,90.5782195535,54.4731182796,0.401433691756,6749,0.974084003575
HTIF00303,H15,8,15,186,309.175858722,0.856743421898,45.3910797462,51.1129032258,0.123655913978,1469,0.9583333333330001
HTIF00303,H16,8,16,216,318.071431327,0.874780558231,72.7817498142,51.1990740741,0.310185185185,3947,0.9451387417919999
HTIF00303,H17,8,17,310,251.940384409,0.890079251638,77.0690327784,45.1548387097,0.293548387097,5080,0.9392113277419999
HTIF00303,H18,8,18,334,309.396356454,0.879678650836,85.6648242834,53.2754491018,0.416167664671,8420,0.970531829523
HTIF00303,H19,8,19,256,369.438107639,0.881175970274,40.8006022364,61.18359375,0.08203125,1383,0.9523809523810001
HTIF00303,H20,8,20,385,269.519761183,0.9079638446,84.8754960949,42.8649350649,0.337662337662,6298,0.9589364729950001
HTIF00303,H21,8,21,335,301.895237977,0.857105459062,77.4216663142,54.3194029851,0.30447761194,6756,0.9398738069750001
HTIF00303,H22,8,22,486,285.661097965,0.892074555926,78.9411635616,54.7860082305,0.310699588477,10141,0.9556972935700002
HTIF00303,H23,8,23,14,298.227996032,0.878300736824,66.7743483361,39.0714285714,0.285714285714,240,0.9703830007549998
HTIF00303,H24,8,24,517,290.172963679,0.897612649546,91.7418090637,46.3094777563,0.36750483559,10436,0.9447940159200001
HTIF00303,I1,9,1,370,291.668117117,0.904594699304,143.104373318,42.2162162162,0.427027027027,7457,0.9540034071550001
HTIF00303,I2,9,2,227,293.586212677,0.895999450878,121.254658319,50.3039647577,0.436123348018,5568,0.9581486041720001
HTIF00303,I3,9,3,173,304.358200064,0.898304561964,72.0278973492,55.1445086705,0.28323699422,3234,0.9799552111380001
HTIF00303,I4,9,4,253,317.995729029,0.861739599034,75.1405409062,39.7707509881,0.237154150198,3219,0.9573817658689999
HTIF00303,I5,9,5,216,300.070627572,0.90588106559,102.461276621,51.7453703704,0.37037037037,4109,0.9576903932300002
HTIF00303,I6,9,6,144,346.611045525,0.887025136289,73.2417570341,57.2361111111,0.229166666667,2041,0.9596662030600001
HTIF00303,I7,9,7,122,325.918346995,0.882435135018,46.6226285468,46.9098360656,0.122950819672,788,0.944547051175
HTIF00303,I8,9,8,219,290.422984526,0.867830405908,92.1955937833,42.2876712329,0.34703196347,4068,0.957507604749
HTIF00303,I9,9,9,490,258.930801587,0.903854503723,82.4139123194,48.0632653061,0.279591836735,8680,0.9308794091980002
HTIF00303,I10,9,10,269,253.815522511,0.891390656222,113.526734127,47.8475836431,0.368029739777,5711,0.9602977667489999
HTIF00303,I11,9,11,210,321.822497354,0.900282313994,92.4167524304,57.0952380952,0.395238095238,4809,0.9525723472669999
HTIF00303,I12,9,12,170,333.37652451,0.89724906518,99.2426430773,63.1764705882,0.405882352941,4640,0.9653661742069998
HTIF00303,I13,9,13,353,307.931617879,0.895633875354,64.9273434965,55.7138810198,0.269121813031,5810,0.964760629646
HTIF00303,I14,9,14,198,345.193880471,0.878243054842,71.4026246067,56.2727272727,0.277777777778,3231,0.95959104187
HTIF00303,I15,9,15,315,305.916825397,0.897481501034,100.136801822,52.6,0.409523809524,7708,0.955427079006
HTIF00303,I16,9,16,267,236.317454224,0.86358299349,77.1315260505,34.1835205993,0.284644194757,3511,0.9402410874580002
HTIF00303,I17,9,17,293,334.078937239,0.862154388863,57.4897526815,52.361774744,0.201365187713,3486,0.9517517621700001
HTIF00303,I18,9,18,365,294.049710807,0.87767030225,104.011075399,57.2356164384,0.386301369863,9606,0.9599126336880002
HTIF00303,I19,9,19,384,312.483982928,0.877322166052,79.6717650102,41.0546875,0.309895833333,6112,0.9459963418349999
HTIF00303,I20,9,20,274,293.296381792,0.867137047574,73.1029241442,49.0255474453,0.240875912409,4011,0.9532976827090001
HTIF00303,I21,9,21,400,229.700809722,0.88006608031,97.3126634361,45.485,0.355,7651,0.964285714286
HTIF00303,I22,9,22,218,355.520183486,0.899000814765,61.1308812084,60.1422018349,0.252293577982,3722,0.9692828820259999
HTIF00303,I23,9,23,448,290.513179563,0.877494724308,89.1573056222,53.1383928571,0.359375,10026,0.9380866932940001
HTIF00303,I24,9,24,545,291.040567788,0.893767989885,97.6248702952,49.2642201835,0.34495412844,11126,0.9398413952910001
HTIF00303,J1,10,1,172,331.202062339,0.879626540185,79.1587662669,49.4011627907,0.360465116279,3263,1.0503189227500003
HTIF00303,J2,10,2,240,314.240829861,0.896481749639,112.291874591,56.3166666667,0.416666666667,6673,0.9676826466530001
HTIF00303,J3,10,3,269,288.264891574,0.880685962937,86.269253131,42.9256505576,0.42750929368,6032,0.9869862269559999
HTIF00303,J4,10,4,408,253.600907544,0.889203824763,97.616582863,43.4338235294,0.345588235294,7338,0.9529442081710001
HTIF00303,J5,10,5,211,314.584511585,0.865815551634,45.2345166606,57.7109004739,0.0947867298578,1062,0.966092245674
HTIF00303,J6,10,6,420,305.702222222,0.889340207564,76.7492964273,45.430952381,0.302380952381,6597,0.9514426460240001
HTIF00303,J7,10,7,249,355.852651718,0.877141330831,61.0585387314,51.5341365462,0.236947791165,3788,0.934574941513
HTIF00303,J8,10,8,111,341.57242993,0.840006498478,50.0772430593,52.4594594595,0.126126126126,965,0.9649555774930001
HTIF00303,J9,10,9,428,285.243109424,0.8999625972,62.6455048517,46.6962616822,0.238317757009,5725,0.9507364144240001
HTIF00303,J10,10,10,349,302.847488857,0.897931927143,89.3872519503,50.2836676218,0.355300859599,6821,0.9507836128680002
HTIF00303,J11,10,11,246,303.935126468,0.903909960586,131.55807848,57.2073170732,0.569105691057,8404,0.97190794621
HTIF00303,J12,10,12,248,307.06474686400003,0.904580341312,101.147853199,55.6451612903,0.443548387097,6891,0.9694879278319998
HTIF00303,J13,10,13,41,282.961646341,0.857496023102,45.7866154663,40.6341463415,0.0731707317073,68,0.912868488479
HTIF00303,J14,10,14,290,310.639159004,0.874190378159,59.2602653565,48.3965517241,0.21724137931,3511,0.9601706970130001
