Plate	Well	GeneID	GeneSymbol	siRNAID
5	K09	51426	POLK	s28114
5	K10	NA	NA	NA
5	K11	51455	REV1	s28165
5	K12	NA	NA	NA
5	K13	51499	TRIAP1	s28220
5	K14	NA	NA	NA
5	K15	51512	GTSE1	s28242
5	K16	NA	NA	NA
5	K17	51514	DTL	s28246
5	K18	NA	NA	NA
5	K19	51548	SIRT6	s28307
5	K20	NA	NA	NA
5	K21	51567	TDP2	s28342
5	K22	NA	NA	NA
5	L01	83990	BRIP1	s38385
5	L02	NA	NA	NA
5	L03	84083	ZRANB3	s38488
5	L04	NA	NA	NA
5	L05	84126	ATRIP	s458583
5	L06	NA	NA	NA
5	L07	84142	FAM175A	s38560
5	L08	NA	NA	NA
5	L09	84266	ALKBH7	s38765
5	L10	NA	NA	NA
5	L11	84268	RPAIN	s38771
5	L12	NA	NA	NA
5	L13	84303	CHCHD6	s38868
5	L14	NA	NA	NA
5	L15	84446	BRSK1	s39016
5	L16	NA	NA	NA
5	L17	84464	SLX4	s39054
5	L18	NA	NA	NA
5	L19	84515	MCM8	s39083
5	L20	NA	NA	NA
5	L21	84690	SPATA22	s39330
5	L22	NA	NA	NA
5	M01	51720	UIMC1	s28575
5	M02	NA	NA	NA
5	M03	51776	ZAK	s28652
5	M04	NA	NA	NA
5	M05	54541	DDIT4	s29168
5	M06	NA	NA	NA
5	M07	54617	INO80	s224309
5	M08	NA	NA	NA
5	M09	54780	NSMCE4A	s29431
5	M10	NA	NA	NA
5	M11	54840	APTX	s29559
5	M12	NA	NA	NA
5	M13	54891	INO80D	s29691
5	M14	NA	NA	NA
5	M15	54929	TMEM161A	s29777
5	M16	NA	NA	NA
5	M17	54962	TIPIN	s29864
5	M18	NA	NA	NA
5	M19	55010	C12orf48	s29980
5	M20	NA	NA	NA
5	M21	55031	USP47	s30029
5	M22	NA	NA	NA
5	N01	84893	FBXO18	s224969
5	N02	NA	NA	NA
5	N03	84930	MASTL	s39686
5	N04	NA	NA	NA
5	N05	84939	MUM1	s39711
5	N06	NA	NA	NA
5	N07	84944	MAEL	s39722
5	N08	NA	NA	NA
5	N09	90381	TICRR	s40361
5	N10	NA	NA	NA
5	N11	91419	XRCC6BP1	s40651
5	N12	NA	NA	NA
5	N13	91442	C19orf40	s40661
5	N14	NA	NA	NA
5	N15	91603	ZNF830	s40700
5	N16	NA	NA	NA
5	N17	91801	ALKBH8	s40785
5	N18	NA	NA	NA
5	N19	92667	MGME1	s228476
5	N20	NA	NA	NA
5	N21	92815	HIST3H2A	s195569
5	N22	NA	NA	NA
5	O01	55120	FANCL	s30219
5	O02	NA	NA	NA
5	O03	55137	FIGN	s30254
5	O04	NA	NA	NA
5	O05	55159	RFWD3	s30310
5	O06	NA	NA	NA
5	O07	55183	RIF1	s30376
5	O08	NA	NA	NA
5	O09	55215	FANCI	s30462
5	O10	NA	NA	NA
5	O11	55247	NEIL3	s30542
5	O12	NA	NA	NA
5	O13	55294	FBXW7	s224356
5	O14	NA	NA	NA
5	O15	55317	C20orf29	s30715
5	O16	NA	NA	NA
5	O17	55339	WDR33	s30773
5	O18	NA	NA	NA
5	O19	55367	LRDD	s30843
5	O20	NA	NA	NA
5	O21	55544	RBM38	s30964
5	O22	NA	NA	NA
5	P01	112399	EGLN3	s41320
5	P02	NA	NA	NA
5	P03	113510	HELQ	s41484
5	P04	NA	NA	NA
5	P05	118611	C10orf90	s42228
5	P06	NA	NA	NA
5	P07	119392	SFR1	s42284
5	P08	NA	NA	NA
5	P09	121642	ALKBH2	s42495
5	P10	NA	NA	NA
5	P11	122706	PSMB11	s225542
5	P12	NA	NA	NA
5	P13	125150	ZSWIM7	s42869
5	P14	NA	NA	NA
5	P15	126074	C19orf39	s225568
5	P16	NA	NA	NA
5	P17	126520	PLK5	s458110
5	P18	NA	NA	NA
5	P19	132671	SPATA18	s43715
5	P20	NA	NA	NA
5	P21	135458	HUS1B	s43937
5	P22	NA	NA	NA
6	A01	11201	POLI	s22123
6	A02	136647	C7orf11	s44010
6	A03	11219	TREX2	s195095
6	A04	138151	NACC2	s44089
6	A05	11232	POLG2	s22171
6	A06	140733	MACROD2	s44382
6	A07	11277	TREX1	s229448
6	A08	143471	PSMA8	s44538
6	A09	11284	PNKP	s22288
6	A10	144455	E2F7	s44664
6	A11	22909	MTMR15	s22650
6	A12	144715	RAD9B	s44688
6	A13	22925	PLA2R1	s22687
6	A14	146956	EME1	s44947
6	A15	22944	KIN	s22725
6	A16	147872	CCDC155	s45069
6	A17	22976	PAXIP1	s22750
6	A18	148581	UBE2U	s45194
6	A19	23054	NCOA6	s22931
6	A20	151636	DTX3L	s45593
6	A21	23064	SETX	s22950
6	A22	151987	PPP4R2	s45636
6	B01	55602	CDKN2AIP	s31050
6	B02	NA	NA	NA
6	B03	55611	OTUB1	s31072
6	B04	NA	NA	NA
6	B05	55775	TDP1	s31479
6	B06	NA	NA	NA
6	B07	55929	DMAP1	s31790
6	B08	NA	NA	NA
6	B09	56154	TEX15	s32013
6	B10	NA	NA	NA
6	B11	56158	TEX12	s32024
6	B12	NA	NA	NA
6	B13	56776	FMN2	s32271
6	B14	NA	NA	NA
6	B15	56852	RAD18	s32295
6	B16	NA	NA	NA
6	B17	56897	WRNIP1	s32337
6	B18	NA	NA	NA
6	B19	56916	SMARCAD1	s32386
6	B20	NA	NA	NA
6	B21	56949	XAB2	s32467
6	B22	NA	NA	NA
6	C01	23137	SMC5	s23117
6	C02	161742	SPRED1	s46287
6	C03	23198	PSME4	s23263
6	C04	165918	RNF168	s46601
6	C05	23300	ATMIN	s23500
6	C06	197342	EME2	s195823
6	C07	23409	SIRT4	s23765
6	C08	197350	NA	s195824
6	C09	23411	SIRT1	s223593
6	C10	197370	NSMCE1	s47105
6	C11	23476	BRD4	s23901
6	C12	199990	C1orf86	s195837
6	C13	23503	ZFYVE26	s23945
6	C14	200558	APLF	s47253
6	C15	23514	KIAA0146	s23974
6	C16	200734	SPRED2	s47268
6	C17	23581	CASP14	s24129
6	C18	200933	FBXO45	s47298
6	C19	23583	SMUG1	s24134
6	C20	201254	STRA13	s47345
6	C21	23612	PHLDA3	s195106
6	C22	201299	RDM1	s47359
6	D01	57060	PCBP4	s32630
6	D02	NA	NA	NA
6	D03	57551	TAOK1	s224472
6	D04	NA	NA	NA
6	D05	57599	WDR48	s33412
6	D06	NA	NA	NA
6	D07	57600	FNIP2	s458487
6	D08	NA	NA	NA
6	D09	57646	USP28	s33508
6	D10	NA	NA	NA
6	D11	57654	KIAA1530	s226925
6	D12	NA	NA	NA
6	D13	57659	ZBTB4	s33539
6	D14	NA	NA	NA
6	D15	57697	FANCM	s33621
6	D16	NA	NA	NA
6	D17	57804	POLD4	s33733
6	D18	NA	NA	NA
6	D19	57805	KIAA1967	s33737
6	D20	NA	NA	NA
6	D21	58493	INIP	s33853
6	D22	NA	NA	NA
6	E01	23626	SPO11	s24229
6	E02	201973	CCDC111	s47416
6	E03	23645	PPP1R15A	s24270
6	E04	204851	HIPK1	s47547
6	E05	25788	RAD54B	s24478
6	E06	220042	C11orf82	s47846
6	E07	25836	NIPBL	s24588
6	E08	221120	ALKBH3	s47969
6	E09	25896	INTS7	s24697
6	E10	245711	SPDYA	s48274
6	E11	25946	ZNF385A	s24806
6	E12	252969	NEIL2	s48383
6	E13	25988	HINFP	s24885
6	E14	252983	STXBP4	s48384
6	E15	26058	GIGYF2	s25033
6	E16	253714	MMS22L	s48437
6	E17	26122	EPC2	s25126
6	E18	254225	RNF169	s48510
6	E19	26270	FBXO6	s25338
6	E20	254394	MCM9	s223647
6	E21	26574	AATF	s25541
6	E22	254528	C16orf73	s48549
6	F01	60561	RINT1	s34140
6	F02	NA	NA	NA
6	F03	63979	FIGNL1	s34357
6	F04	NA	NA	NA
6	F05	64112	MOAP1	s34460
6	F06	NA	NA	NA
6	F07	64210	MMS19	s229744
6	F08	NA	NA	NA
6	F09	64326	RFWD2	s34633
6	F10	NA	NA	NA
6	F11	64393	ZMAT3	s34677
6	F12	NA	NA	NA
6	F13	64421	DCLRE1C	s34729
6	F14	NA	NA	NA
6	F15	64782	AEN	s229865
6	F16	NA	NA	NA
6	F17	64789	EXO5	s34953
6	F18	NA	NA	NA
6	F19	64858	DCLRE1B	s35046
6	F20	NA	NA	NA
6	F21	64859	OBFC2A	s35049
6	F22	NA	NA	NA
6	G01	27030	MLH3	s25711
6	G02	257218	SHPRH	s48877
6	G03	27033	ZBTB32	s25722
6	G04	261726	TIPRL	s48988
6	G05	27113	BBC3	s25841
6	G06	283899	INO80E	s49404
6	G07	27141	CIDEB	s25891
6	G08	284131	NA	s226176
6	G09	27244	SESN1	s26030
6	G10	286053	NSMCE2	s50086
6	G11	27301	APEX2	s26118
6	G12	286257	C9orf142	s196002
6	G13	27315	NA	s26141
6	G14	340533	KIAA2022	s50735
6	G15	27339	PRPF19	s26184
6	G16	348654	GEN1	s51353
6	G17	27343	POLL	s26196
6	G18	353497	POLN	s51481
6	G19	27429	HTRA2	s653
6	G20	375748	C9orf102	s51745
6	G21	27434	POLM	s26231
6	G22	375757	C9orf119	s226391
6	H01	65123	INTS3	s35228
6	H02	NA	NA	NA
6	H03	NA	NA	NA
6	H04	NA	NA	NA
6	H05	79035	OBFC2B	s35458
6	H06	NA	NA	NA
6	H07	79068	FTO	s35512
6	H08	NA	NA	NA
6	H09	79184	BRCC3	s35698
6	H10	NA	NA	NA
6	H11	79661	NEIL1	s230216
6	H12	NA	NA	NA
6	H13	79677	SMC6	s36080
6	H14	NA	NA	NA
6	H15	79728	PALB2	s36200
6	H16	NA	NA	NA
6	H17	79791	FBXO31	s36336
6	H18	NA	NA	NA
6	H19	79840	NHEJ1	s36457
6	H20	NA	NA	NA
6	H21	79858	NEK11	s36503
6	H22	NA	NA	NA
6	I01	28985	MCTS1	s26357
6	I02	378708	APITD1	s51797
6	I03	28990	ASTE1	s26373
6	I04	389643	C8orf80	s52516
6	I05	28992	MACROD1	s26379
6	I06	389898	UBE2NL	s226471
6	I07	29086	BABAM1	s26451
6	I08	400410	ST20	s458385
6	I09	29089	UBE2T	s26460
6	I10	404672	GTF2H5	s53876
6	I11	29935	RPA4	s26742
6	I12	728340	GTF2H2C	s230760
6	I13	29965	CDIP1	s26808
6	I14	100507436	MICA	s458042
6	I15	50484	RRM2B	s224158
6	I16	100526739	NA	n455578
6	I17	50485	SMARCAL1	s26995
6	I18	100533467	NA	s497916
6	I19	51065	RPS27L	s27335
6	I20	NA	NA	NA
6	I21	51246	SHISA5	s27750
6	I22	NA	NA	NA
6	J01	79913	ACTR5	s36630
6	J02	NA	NA	NA
6	J03	79915	ATAD5	s36632
6	J04	NA	NA	NA
6	J05	80169	C17orf68	s37000
6	J06	NA	NA	NA
6	J07	80198	MUS81	s37039
6	J08	NA	NA	NA
6	J09	80233	C17orf70	s37113
6	J10	NA	NA	NA
6	J11	80279	CDK5RAP3	s37161
6	J12	NA	NA	NA
6	J13	80820	EEPD1	s37411
6	J14	NA	NA	NA
6	J15	80854	SETD7	s37451
6	J16	NA	NA	NA
6	J17	83666	PARP9	s38095
6	J18	NA	NA	NA
6	J19	83695	C12orf32	s38114
6	J20	NA	NA	NA
6	J21	83932	C1orf124	s38330
6	J22	NA	NA	NA
6	K01	51270	TFDP3	s27809
6	K02	NA	NA	NA
6	K03	51322	WAC	s27954
6	K04	NA	NA	NA
6	K05	51347	TAOK3	s27994
6	K06	NA	NA	NA
6	K07	51366	UBR5	s28024
6	K08	NA	NA	NA
6	K09	51426	POLK	s28115
6	K10	NA	NA	NA
6	K11	51455	REV1	s28166
6	K12	NA	NA	NA
6	K13	51499	TRIAP1	s28221
6	K14	NA	NA	NA
6	K15	51512	GTSE1	s28241
6	K16	NA	NA	NA
6	K17	51514	DTL	s226739
6	K18	NA	NA	NA
6	K19	51548	SIRT6	s195228
6	K20	NA	NA	NA
6	K21	51567	TDP2	s28343
6	K22	NA	NA	NA
6	L01	83990	BRIP1	s38384
6	L02	NA	NA	NA
6	L03	84083	ZRANB3	s224930
6	L04	NA	NA	NA
6	L05	84126	ATRIP	s458584
6	L06	NA	NA	NA
6	L07	84142	FAM175A	s38561
6	L08	NA	NA	NA
6	L09	84266	ALKBH7	s195462
6	L10	NA	NA	NA
6	L11	84268	RPAIN	s38770
6	L12	NA	NA	NA
6	L13	84303	CHCHD6	s38867
6	L14	NA	NA	NA
6	L15	84446	BRSK1	s39017
6	L16	NA	NA	NA
6	L17	84464	SLX4	s39052
6	L18	NA	NA	NA
6	L19	84515	MCM8	s39084
6	L20	NA	NA	NA
6	L21	84690	SPATA22	s39331
6	L22	NA	NA	NA
6	M01	51720	UIMC1	s28574
6	M02	NA	NA	NA
6	M03	51776	ZAK	s28651
6	M04	NA	NA	NA
6	M05	54541	DDIT4	s29167
6	M06	NA	NA	NA
6	M07	54617	INO80	s224310
6	M08	NA	NA	NA
6	M09	54780	NSMCE4A	s29430
6	M10	NA	NA	NA
6	M11	54840	APTX	s29558
6	M12	NA	NA	NA
6	M13	54891	INO80D	s29689
6	M14	NA	NA	NA
6	M15	54929	TMEM161A	s29776
6	M16	NA	NA	NA
6	M17	54962	TIPIN	s29865
6	M18	NA	NA	NA
6	M19	55010	C12orf48	s29981
6	M20	NA	NA	NA
6	M21	55031	USP47	s30030
6	M22	NA	NA	NA
6	N01	84893	FBXO18	s224970
6	N02	NA	NA	NA
6	N03	84930	MASTL	s39687
6	N04	NA	NA	NA
6	N05	84939	MUM1	s39709
6	N06	NA	NA	NA
6	N07	84944	MAEL	s39721
6	N08	NA	NA	NA
6	N09	90381	TICRR	s40363
6	N10	NA	NA	NA
6	N11	91419	XRCC6BP1	s40652
6	N12	NA	NA	NA
6	N13	91442	C19orf40	s40662
6	N14	NA	NA	NA
6	N15	91603	ZNF830	s40701
6	N16	NA	NA	NA
6	N17	91801	ALKBH8	s40783
6	N18	NA	NA	NA
6	N19	92667	MGME1	s40987
6	N20	NA	NA	NA
6	N21	92815	HIST3H2A	s230052
6	N22	NA	NA	NA
6	O01	55120	FANCL	s30220
6	O02	NA	NA	NA
6	O03	55137	FIGN	s30256
6	O04	NA	NA	NA
6	O05	55159	RFWD3	s30312
6	O06	NA	NA	NA
6	O07	55183	RIF1	s30378
6	O08	NA	NA	NA
6	O09	55215	FANCI	s226830
6	O10	NA	NA	NA
6	O11	55247	NEIL3	s30543
6	O12	NA	NA	NA
6	O13	55294	FBXW7	s224357
6	O14	NA	NA	NA
6	O15	55317	C20orf29	s30714
6	O16	NA	NA	NA
6	O17	55339	WDR33	s30771
6	O18	NA	NA	NA
6	O19	55367	LRDD	s30844
6	O20	NA	NA	NA
6	O21	55544	RBM38	s30963
6	O22	NA	NA	NA
6	P01	112399	EGLN3	s41319
6	P02	NA	NA	NA
6	P03	113510	HELQ	s41483
6	P04	NA	NA	NA
6	P05	118611	C10orf90	s42229
6	P06	NA	NA	NA
6	P07	119392	SFR1	s42286
6	P08	NA	NA	NA
6	P09	121642	ALKBH2	s42494
6	P10	NA	NA	NA
6	P11	122706	PSMB11	s42567
6	P12	NA	NA	NA
6	P13	125150	ZSWIM7	s42871
6	P14	NA	NA	NA
6	P15	126074	C19orf39	s42952
6	P16	NA	NA	NA
6	P17	126520	PLK5	s458111
6	P18	NA	NA	NA
6	P19	132671	SPATA18	s43716
6	P20	NA	NA	NA
6	P21	135458	HUS1B	s43936
6	P22	NA	NA	NA
